Game Name,Executable Timestamp,Executable Filename,Executable Hash (MD5),Most Recent File Timestamp,Most Recent Filename,Most Recent File Hash (MD5),Volume Creation Date,Volume Modification Date,Filename
SuperLite 1500 Series: Wizard's Harmony R ,2002-09-19 20:03:30,/SLPM_871.90,144945685e0bf6dbbe0411e9768d1fd6,2002-09-27 15:32:22,/WHR.EXE,aaf63cab880cdaae6a779431cf30c012,2002-09-27 19:20:00,,SuperLite 1500 Series - Wizard's Harmony R (Japan) (Track 1).bin
SuperLite 1500 Series: Yoshimoto Mahjong Club ,2000-06-20 19:21:36,/SLPM_866.33,b175bd22717a3078269c0d3a1e7bed56,,,,1998-12-07 22:05:32,,SuperLite 1500 Series - Yoshimoto Mahjong Club (Japan) (Track 1).bin
SuperLite 1500 Series: Yoshimoto Mahjong Club Deluxe ,2000-06-20 19:21:36,/SLPM_866.33,b175bd22717a3078269c0d3a1e7bed56,,,,1998-12-07 22:05:32,,SuperLite 1500 Series - Yoshimoto Mahjong Club Deluxe (Japan) (Track 1).bin
SuperLite 3in1 Series: Arcade Classic-shuu ,2001-11-01 11:32:08,/SLPM_869.84,558153e3e2cb9066515c88eef464a9c3,,,,2001-11-20 18:00:00,,SuperLite 3in1 Series - Arcade Classic-shuu (Japan).bin
SuperLite 3in1 Series: Board Game-shuu ,2002-06-12 10:05:46,/SLPM_869.82,cf514b441b9fc63ac17d0fcaa9bf791f,,,,2002-06-12 09:27:15,,SuperLite 3in1 Series - Board Game-shuu (Japan) (Track 1).bin
SuperLite 3in1 Series: Card Game-shuu ,2001-12-13 12:42:32,/SLPM_869.83,2c2e34a3080fd2904b2505b36d35c6f7,2002-01-15 16:58:32,/ANG/ANG.EXE,678efc81aa1d74865e567b5729f44636,2002-03-07 19:20:17,,SuperLite 3in1 Series - Card Game-shuu (Japan) (Track 01).bin
SuperLite 3in1 Series: Crossword-shuu ,2001-10-12 21:33:30,/SLPM_869.54,978397aadda7c3a68aa0f0527e322395,2001-10-12 21:36:28,/CROSS3.EXE,5d077a21734c0d4cf3140b8037dba51f,2001-10-31 11:15:07,,SuperLite 3in1 Series - Crossword-shuu (Japan) (Track 1).bin
SuperLite 3in1 Series: NumCro-shuu ,2001-11-26 12:26:08,/SLPM_869.57,1f1ab1a601dd6bc28fe5bd1768b26cea,,,,2001-11-28 12:00:00,,SuperLite 3in1 Series - NumCro-shuu (Japan) (Track 1).bin
SuperLite 3in1 Series: Oekaki Puzzle-shuu ,2001-10-18 15:37:20,/SLPM_869.55,087cabda8cf852867a86536cc17e6770,,,,2001-11-21 10:05:00,,SuperLite 3in1 Series - Oekaki Puzzle-shuu (Japan) (Track 1).bin
SuperLite 3in1 Series: Quiz-shuu ,2001-10-13 15:54:16,/SLPM_869.87,c234d3e95cae4e795d3e2c2cced34c84,,,,2001-09-29 19:37:10,,SuperLite 3in1 Series - Quiz-shuu (Japan) (Track 01).bin
SuperLite 3in1 Series: Suudoku-shuu ,2001-09-19 15:22:36,/SLPM_869.56,76ef72a14c59fdf5f38ea3901cc9a78c,,,,2001-10-02 12:00:00,,SuperLite 3in1 Series - Suudoku-shuu (Japan) (Track 1).bin
SuperLite 3in1 Series: Tsuri-shuu ,2001-10-08 19:02:28,/SLPM_869.81,a1e38fcbcb2a6156176a4e071b84d815,2001-10-09 15:14:52,/SYSTEM.CNF,8b0bb7473bbebe3fa4f17e8fce8f5a99,2001-11-08 11:16:06,,SuperLite 3in1 Series - Tsuri-shuu (Japan) (Track 1).bin
SuperLite Gold Series: Minna no Chess ,2001-09-20 18:09:54,/SLPM_869.58,173c3ee0962776ed2c92d413356a0fd2,2001-09-20 18:10:00,/DATA.LMM,04a91a60f71370ff40ebd9b7dcf3764e,2001-10-10 18:00:00,,SuperLite Gold Series - Minna no Chess (Japan).bin
SuperLite Gold Series: Minna no Igo ,2001-09-07 13:47:02,/SLPM_869.21,271f6f49feb83df44d0d42673379cbfb,,,,2001-09-07 13:55:00,,SuperLite Gold Series - Minna no Igo (Japan).bin
SuperLite Gold Series: Minna no Mahjong ,2001-04-09 09:14:20,/SLPM_867.99,7e92609c1d9517762576c2d751a47d07,,,,2001-04-09 16:32:27,,SuperLite Gold Series - Minna no Mahjong (Japan) (Track 1).bin
SuperLite Gold Series: Minna no Othello ,2029-12-28 19:27:10,/SLPM_869.19,6f287f54dc3dd628f908f1ef9cb8cd54,,,,2001-12-28 17:14:41,2001-12-28 00:00:00,SuperLite Gold Series - Minna no Othello (Japan) (Track 1).bin
SuperLite Gold Series: Minna no Shougi: Chuukyuu-hen ,2002-01-19 07:05:58,/SLPM_870.09,c0e551531704a678c3882a7ad3db8a01,,,,2002-01-20 14:59:23,,SuperLite Gold Series - Minna no Shougi - Chuukyuu-hen (Japan) (Track 1).bin
SuperLite Gold Series: Minna no Shougi: Joukyuu-hen ,2002-01-19 07:05:58,/SLPM_870.10,c0e551531704a678c3882a7ad3db8a01,,,,2002-01-20 14:59:23,,SuperLite Gold Series - Minna no Shougi - Joukyuu-hen (Japan) (Track 1).bin
SuperLite Gold Series: Minna no Shougi: Shokyuu-hen ,2002-01-19 07:05:58,/SLPM_869.20,c0e551531704a678c3882a7ad3db8a01,,,,2002-01-20 14:59:23,,SuperLite Gold Series - Minna no Shougi - Shokyuu-hen (Japan) (Track 1).bin
SuperLite Gold Series: Otenami Haiken ,2001-03-08 11:45:34,/SLPM_868.19,cc8a881c53c159fade8d6e9a28f2e594,2001-05-07 11:15:42,/OTIGO.EXE,792fbafee686ae9ebdf3226a3a46e731,,,SuperLite Gold Series - Otenami Haiken (Japan).bin
SuperLite Gold Series: Wizardry: Llylgamyn Saga ,2002-01-31 00:38:36,/SLPM_870.37,c371014c63fa829df7e825daf1ec4c02,,,,2001-10-24 14:08:00,,SuperLite Gold Series - Wizardry - Llylgamyn Saga (Japan).bin
SuperLite Gold Series: Wizardry: New Age of Llylgamyn ,2001-05-15 19:51:48,/SLPM_868.78,d23d08b105753ebc5a9044f8db22f284,,,,2001-05-16 03:27:33,,SuperLite Gold Series - Wizardry - New Age of Llylgamyn (Japan) (Track 1).bin
Superman ,1999-10-29 15:33:30,/PSX.EXE,d2d4ba0d8c9109c289b82fe920ac9e67,,,,1999-09-01 20:15:03,,Superman (USA) (Proto).bin
Supersonic Racers ,1996-09-04 15:37:38,/SLES_000.80,e185cec31eedc81499805d46fa2bee07,,,,1996-09-30 17:45:00,,"Supersonic Racers (Europe) (En,Fr,De,Es,It) (Track 01).bin"
Superstar Dance Club: 1 Hits!!! ,2003-04-08 12:03:06,/SLES_040.88,f079b36802981c9307f90d3ba5a03ee0,2003-04-08 13:16:30,/FRENCH.EXE,5a90b7cba20d4318db59db3fbf1b37a8,2003-04-09 12:00:00,,"Superstar Dance Club - 1 Hits!!! (Europe) (En,Fr,De,Es,It).bin"
Superstar Dance Club: 1 Hits!!! ,2002-11-08 10:00:18,/SLUS_014.93,caa1468204e303d9e405d9bad60aa12a,,,,2002-11-05 16:22:55,,Superstar Dance Club - 1 Hits!!! (USA).bin
Surf Riders ,2000-04-29 20:41:54,/SLES_028.38,cbecf6744955c995e9561ea0065786a8,2000-06-28 19:05:30,/DAT/OPTION.DAT,94d3d612ca8f32f46ff54731f2892ac0,,,Surf Riders (Europe) (Track 01).bin
Surf Riders ,2000-04-29 19:02:02,/SLUS_011.90,eb4fd10d9d03f72558f3b72b52877c3f,,,,,,Surf Riders (USA) (Track 01).bin
Susume! Kaizoku: Be Pirates! ,1998-11-07 03:40:22,/SLPM_803.67,e21da92ef3aed5a606db31cee71c70fd,1998-11-11 16:14:42,/AD_PIR/GRP/K.BIC,244e2c211bcfdd464f89f28eed03ea18,1998-08-27 06:34:41,1998-11-11 17:30:00,Susume! Kaizoku - Be Pirates! (Japan) (Demo) (Track 1).bin
Susume! Kaizoku: Be Pirates! ,1998-11-01 09:50:52,/SLPS_017.37,7b940d92886dbf6e2fb02d5e5ee91cc8,1998-11-01 23:55:14,/MAIN.EXE,1be4872905a01d6ab4336ae2dbac5ebe,1998-08-27 06:34:41,1998-11-02 00:20:00,Susume! Kaizoku - Be Pirates! (Japan) (Track 1).bin
Susume! Taisen Puzzle-dama ,1995-12-21 22:12:16,/SLPS_002.55,d8a444028f2a63b1fb9615f5e657ff22,1995-12-26 08:22:50,/PUZ.EXE,1dcf50ea9c1e921dd5383c2252128efb,1996-01-10 00:00:00,,Susume! Taisen Puzzle-dama (Japan) (Track 01).bin
Suzu Monogatari ,2000-02-17 14:16:14,/SLPS_027.30,650ac90719128f7cfb8ce8e8b24c0fcd,,,,,,Suzu Monogatari (Japan).bin
Suzuki Alstare Challenge ,1999-10-21 18:01:46,/SLES_022.21,4f9c6f19d839455aac97df850db5254b,1999-12-03 15:48:38,/PUNKTE.EXE,3cedcb13cb3c50cdc39134742bb08748,1999-12-08 11:45:00,,Suzuki Alstare Challenge (France) (Track 1).bin
Suzuki Bakuhatsu ,2000-04-24 11:08:10,/SLPM_805.65,8f4ef2596539d96010960e669730dd8e,2000-04-24 11:11:30,/SYSTEM.CNF,74d81a6889fe1531b133524cf8708913,,,Suzuki Bakuhatsu (Japan) (Demo).bin
Suzuki Bakuhatsu ,2000-05-21 21:46:16,/SLPM_865.13,7fd838eba4755b73d78cd68ef7d185a2,,,,,,Suzuki Bakuhatsu (Japan).bin
Sven-Goeran Eriksson's World Challenge ,2002-05-13 14:18:26,/SLES_038.67,8648f43ceb50e189eaee158cbb616bc1,,,,2002-05-12 12:00:00,,Sven-Goeran Eriksson's World Challenge (Europe).bin
Sven-Goeran Eriksson's World Manager ,2002-05-29 14:32:08,/SLES_038.26,ee4b4381a8dd434450d47ab6f2e89690,,,,2029-05-19 12:00:00,,Sven-Goeran Eriksson's World Manager (Europe).bin
Swagman ,1997-05-19 04:47:26,/SLES_000.25,71b9c6769106ec9fc0cc98f1e41d2473,1997-05-19 09:32:26,/WADS/FILES3/T_SWAGH.WAD,0aa167af844b475aa5b325af9bf220bd,1997-05-19 14:18:19,,"Swagman (Europe) (En,Fr,De) (Beta) (Track 01).bin"
Swagman ,1997-02-13 20:06:34,/SLED_006.65,ca0b91a0bd53b16ff2bb09427e15d22d,,,,1997-02-14 14:18:19,,"Swagman (Europe) (En,Fr,De) (Demo) (Track 1).bin"
Swagman ,1997-06-04 14:24:30,/SLES_000.25,1b2f082190fe5dca18569ea6a01893b7,,,,1997-06-04 14:18:19,,"Swagman (Europe) (En,Fr,De) (Track 01).bin"
Swagman ,1997-06-27 10:32:54,/SLUS_001.51,55a868bfe65a13796e9b037ee160c54e,,,,1997-06-27 12:00:00,,Swagman (USA) (Track 01).bin
Swing ,2001-10-12 16:43:06,/SLES_020.32,de1d572517224862bae7eb38e131def8,2001-10-16 09:25:20,/CDDA/ZAPTRAXA.WAV,d41d8cd98f00b204e9800998ecf8427e,2001-10-15 17:34:32,,"Swing (Europe) (En,Fr,De) (Track 1).bin"
Swing ,1999-03-18 11:55:28,/SLES_016.26,bd6acdfcf786a5a531b852b8cc8381e4,1999-03-18 16:17:22,/TEXTDATA/SWING00.LDF,73b7e27257235920438f8c5ee739f2c8,1999-03-23 06:31:37,,Swing (Germany) (Track 01).bin
"Sword of Camelot, The ",2000-08-29 18:05:24,/SLES_029.56,c3b201fb7efd8334864c213794e56318,2000-08-31 15:31:32,/GAMEDATA.BIN,3e1f8b0c32e0e2c59eaad5cb8a1dd34b,,,"Sword of Camelot, The (Europe) (En,Fr,De,Nl).bin"
Sydney 2000 ,2000-07-30 00:27:26,/SLES_028.62,bbdf3b04ddbb1f2ab4172f0e4c151bc5,,,,,,Sydney 2000 (Australia) (Track 1).bin
Sydney 2000 ,2000-07-30 00:27:26,/SLES_028.57,bbdf3b04ddbb1f2ab4172f0e4c151bc5,2000-07-30 13:23:28,/SYSTEM.CNF,64c501795a6ab54af32869eff193ce7f,,,Sydney 2000 (Europe) (Track 1).bin
Sydney 2000 ,2000-07-30 00:27:26,/SLES_028.58,bbdf3b04ddbb1f2ab4172f0e4c151bc5,,,,,,Sydney 2000 (France) (Track 1).bin
Sydney 2000 ,2000-07-30 00:27:26,/SLES_028.59,bbdf3b04ddbb1f2ab4172f0e4c151bc5,,,,,,Sydney 2000 (Germany) (Track 1).bin
Sydney 2000 ,2000-07-30 00:27:26,/SLES_028.60,bbdf3b04ddbb1f2ab4172f0e4c151bc5,,,,,,Sydney 2000 (Italy) (Track 1).bin
Sydney 2000 ,2000-09-05 20:30:48,/SLPM_866.26,ee31c903271c49dbf8982d2a1ea85b8f,,,,,,Sydney 2000 (Japan) (Track 01).bin
Sydney 2000 ,2000-07-30 00:27:26,/SLES_028.61,bbdf3b04ddbb1f2ab4172f0e4c151bc5,,,,,,Sydney 2000 (Spain) (Track 1).bin
Sydney 2000 ,2000-07-23 21:27:56,/SLUS_011.77,ed88397c46b01c970cf5b5163b489eb5,,,,,,Sydney 2000 (USA) (Track 1).bin
Syndicate Wars ,1997-06-04 17:21:12,/SLES_002.13,8064475145ff1199bbca023cb6d14d80,,,,1997-06-04 00:11:47,,"Syndicate Wars (Europe) (En,Fr,Es,It,Sv) (Track 1).bin"
Syndicate Wars ,1997-06-03 06:55:50,/SLES_002.12,eb1bf1f21570ed4f8f2a772e213adfe7,,,,1997-06-02 00:11:47,,Syndicate Wars (Germany) (Track 1).bin
Syndicate Wars ,1997-06-18 10:56:02,/SLUS_002.62,4482c311d4c79fbde96099a9c689c2c3,,,,1997-06-02 00:11:47,,Syndicate Wars (USA).bin
Syphon Filter ,1999-06-06 18:57:32,/SCES_019.10,a1375f2535fab56521b93dab3c1216da,1999-06-06 18:58:50,/FOG/SILO.FOG,fa0721dd4a0f44816f75d63d83f48588,1999-06-06 19:30:00,,Syphon Filter (Europe).bin
Syphon Filter ,1999-06-08 17:42:02,/SCES_019.11,50317d5b037704581eacd205972c8aad,1999-06-08 17:42:50,/FOG/SILO.FOG,751ec6f16e5660bed916aba5abd2efaf,1999-06-08 19:00:00,,Syphon Filter (France).bin
Syphon Filter ,1999-06-09 10:54:56,/SCES_019.12,84d682452f1a72f0e302f39e67e7ad8e,1999-06-09 10:55:54,/FOG/SILO.FOG,80e3d2b229026f2c2bd58256455b4d35,1999-06-09 15:00:00,,Syphon Filter (Germany).bin
Syphon Filter ,1999-06-09 04:58:52,/SCES_019.13,d092bfc57f86ffe14d2594169cd3adb2,1999-06-09 04:59:38,/FOG/SILO.FOG,1a34ee907ff464a01f760fc02d31db12,1999-06-09 09:00:00,,Syphon Filter (Italy).bin
Syphon Filter ,1999-06-18 12:56:16,/SLPM_804.48,5a371ea4fe4ab8815173f808ee78a49a,1999-06-18 12:56:20,/FOG/SUBWAY.FOG,0bf1099dcc43bfe40f25d79e25b25d56,1999-06-18 14:30:00,,Syphon Filter (Japan) (Demo).bin
Syphon Filter ,1999-07-01 12:54:26,/SLPS_022.16,61d02677d10699b16f3b20006014778c,1999-07-01 12:56:00,/FOG/SILO.FOG,40983f3315fec6721c3169ea9fab995d,1999-07-01 13:15:00,,Syphon Filter (Japan).bin
Syphon Filter ,1999-06-08 19:17:38,/SCES_019.14,7407449e8d7c0776db5e39acd5d0c32f,1999-06-08 19:18:22,/FOG/SILO.FOG,1a4ed541162eed9df8ee0f612b6b5e89,1999-06-09 04:30:00,,Syphon Filter (Spain).bin
Syphon Filter ,1998-12-16 16:54:06,/SCUS_943.62,ba57df3e1462743ed0a10dae71152836,1998-12-28 10:57:36,/SYSTEM.CNF,95e02bd7c7c38b5fba210e3ec158e90f,1998-12-28 11:00:00,,Syphon Filter (USA) (Demo).bin
Syphon Filter ,1999-01-19 13:17:44,/SCUS_942.40,137dc9af8372ea8f59d13487f4426679,1999-03-10 11:59:28,/DUMMY.DAT,cf27cbab2fc3fa8cda209d3af69a67f4,1999-03-10 12:00:00,,Syphon Filter (USA) (Rev 1).bin
Syphon Filter ,1999-01-19 13:17:44,/SCUS_942.40,137dc9af8372ea8f59d13487f4426679,1999-01-19 13:19:50,/FOG/SILO.FOG,00a81800344c0cf07d460b2d0fccb2d0,1999-01-19 13:30:00,,Syphon Filter (USA).bin
Syphon Filter 2: Conspiracion Mortal ,2000-03-21 15:01:24,/SCES_022.89,1523bd844d7ef01ad1b3ff2d0699f589,2000-03-21 15:04:12,/FOG/MOVIE1.FOG,127ea2ef5200dda0f92e34ee7963efa5,,,Syphon Filter 2 - Conspiracion Mortal (Spain) (Disc 1) (Rev 1).bin
Syphon Filter 2: Conspiracion Mortal ,2000-03-03 01:18:56,/SCES_022.89,c621e0a75e5475814d3841fe69c704f2,2000-03-03 01:23:16,/FOG/MOVIE1.FOG,6110ef9299f52a10956f2fa07a54923d,,,Syphon Filter 2 - Conspiracion Mortal (Spain) (Disc 1).bin
Syphon Filter 2: Conspiracion Mortal ,2000-03-21 15:01:24,/SCES_122.89,1523bd844d7ef01ad1b3ff2d0699f589,2000-03-21 15:04:14,/FOG/MOVIE2.FOG,6a303528ce726c76bf4eebfccf7a166e,,,Syphon Filter 2 - Conspiracion Mortal (Spain) (Disc 2) (Rev 1).bin
Syphon Filter 2: Conspiracion Mortal ,2000-03-03 01:18:56,/SCES_122.89,c621e0a75e5475814d3841fe69c704f2,2000-03-03 01:23:22,/FOG/MOVIE2.FOG,d276b57652756c8af8cd94e7ceb228fa,,,Syphon Filter 2 - Conspiracion Mortal (Spain) (Disc 2).bin
Syphon Filter 2 ,2000-01-27 14:27:32,/SCES_022.85,a57bccdf42944845796eb688e3210e65,2000-01-27 14:32:24,/FOG/MOVIE1.FOG,3c141f9f67e26f04604ba56d733d94a2,,,Syphon Filter 2 (Europe) (Disc 1) (Beta).bin
Syphon Filter 2 ,2000-03-23 10:05:34,/SCES_022.85,03ffc113f31bff43b0aff7498cc8fb39,2000-03-23 10:09:32,/FOG/MOVIE1.FOG,2b037ec370a5bbc4d1edbb89e91aae4b,,,Syphon Filter 2 (Europe) (Disc 1) (Rev 1).bin
Syphon Filter 2 ,2000-02-22 12:40:30,/SCES_022.85,3aa61571b762f3381ab25c59d5aa1529,2000-02-22 12:42:22,/FOG/MOVIE1.FOG,c4d6dd81148d1c7f7b18677558cd7d7d,,,Syphon Filter 2 (Europe) (Disc 1).bin
Syphon Filter 2 ,2000-01-27 14:27:32,/SCES_122.85,a57bccdf42944845796eb688e3210e65,2000-01-27 14:32:30,/FOG/MOVIE2.FOG,343a770d7de8d891c10a88a62bda7f22,,,Syphon Filter 2 (Europe) (Disc 2) (Beta).bin
Syphon Filter 2 ,2000-03-23 10:05:34,/SCES_122.85,03ffc113f31bff43b0aff7498cc8fb39,2000-03-23 10:09:38,/FOG/MOVIE2.FOG,a137902174308b8796e02a0035065a8e,,,Syphon Filter 2 (Europe) (Disc 2) (Rev 1).bin
Syphon Filter 2 ,2000-02-22 12:40:30,/SCES_122.85,3aa61571b762f3381ab25c59d5aa1529,2000-02-22 12:42:24,/FOG/MOVIE2.FOG,451c87f2e475608fdb79da069b541562,,,Syphon Filter 2 (Europe) (Disc 2).bin
Syphon Filter 2 ,2000-03-20 12:51:04,/SCES_022.86,e5aa14080fd096d274c13839e09ace1f,2000-03-20 12:52:36,/FOG/MOVIE1.FOG,7d2d8bb9b1a13848ef08e82087f65d7c,,,Syphon Filter 2 (France) (Disc 1) (Rev 1).bin
Syphon Filter 2 ,2000-03-03 15:03:28,/SCES_022.86,07a4ea1d3cc4bed224197627d33620d6,2000-03-03 15:05:24,/FOG/MOVIE1.FOG,59edc2485330b10b660eb508d8a123d1,,,Syphon Filter 2 (France) (Disc 1).bin
Syphon Filter 2 ,2000-03-20 12:51:04,/SCES_122.86,e5aa14080fd096d274c13839e09ace1f,2000-03-20 12:52:38,/FOG/MOVIE2.FOG,69fd354b0ef34bea289942d4c8c5f525,,,Syphon Filter 2 (France) (Disc 2) (Rev 1).bin
Syphon Filter 2 ,2000-03-03 15:03:28,/SCES_122.86,07a4ea1d3cc4bed224197627d33620d6,2000-03-03 15:05:24,/FOG/MOVIE2.FOG,94550d8ece872e6ce12a2a9983d61af6,,,Syphon Filter 2 (France) (Disc 2).bin
Syphon Filter 2 ,2000-03-16 12:12:12,/SCES_022.87,c186069c461ca836e403840b63a8bfd3,2000-03-16 12:15:16,/FOG/MOVIE1.FOG,085b18e5c2d6c30573bac28a3074ba2d,,,Syphon Filter 2 (Germany) (Disc 1) (EDC).bin
Syphon Filter 2 ,2000-03-16 12:12:12,/SCES_022.87,c186069c461ca836e403840b63a8bfd3,2000-03-16 12:15:16,/FOG/MOVIE1.FOG,085b18e5c2d6c30573bac28a3074ba2d,,,Syphon Filter 2 (Germany) (Disc 1).bin
Syphon Filter 2 ,2000-03-16 12:12:12,/SCES_122.87,c186069c461ca836e403840b63a8bfd3,2000-03-16 12:15:18,/FOG/MOVIE2.FOG,9292b0a62064cd550012048fc5f81ac2,,,Syphon Filter 2 (Germany) (Disc 2).bin
Syphon Filter 2 ,2000-03-23 11:24:38,/SCES_022.88,5a4bd81e5b53ce55872317d51ca86da5,2000-03-23 11:28:38,/FOG/MOVIE1.FOG,39281ddc188b5a0c2fff80a45013daa8,,,Syphon Filter 2 (Italy) (Disc 1) (Rev 1).bin
Syphon Filter 2 ,2000-03-03 17:36:52,/SCES_022.88,658261a7612932e4aca826af1b1f54be,2000-03-03 17:40:46,/FOG/MOVIE1.FOG,3119fdc570cb3b5faed7473eaef11981,,,Syphon Filter 2 (Italy) (Disc 1).bin
Syphon Filter 2 ,2000-03-23 11:24:38,/SCES_122.88,5a4bd81e5b53ce55872317d51ca86da5,2000-03-23 11:28:44,/FOG/MOVIE2.FOG,bf886e9095cd1a06077dcd7444e87360,,,Syphon Filter 2 (Italy) (Disc 2) (Rev 1).bin
Syphon Filter 2 ,2000-03-03 17:36:52,/SCES_122.88,658261a7612932e4aca826af1b1f54be,2000-03-03 17:40:52,/FOG/MOVIE2.FOG,c0d6fef76b4303e8db638e3f34cb6150,,,Syphon Filter 2 (Italy) (Disc 2).bin
Syphon Filter 2 ,1999-12-17 19:56:16,/SCUS943.93,741b5b2dabcc3212a675e3e5599fdb6f,1999-12-21 02:59:24,/SYSTEM.CNF,975319a2f0c97dcd1c67a9d330f0fe6a,1999-12-21 03:00:00,,Syphon Filter 2 (USA) (Demo).bin
Syphon Filter 2 ,2000-02-16 13:43:04,/SCUS_944.51,4c9772b0350b096de8a7d61555a75af4,2000-02-16 13:46:32,/FOG/MOVIE1.FOG,2f0d64e8f9c28d32125f50095c46b0eb,,,Syphon Filter 2 (USA) (Disc 1).bin
Syphon Filter 2 ,1999-12-23 11:38:16,/PSRM0171.00,26c82442a4fb2df43240072c1da13aa7,1999-12-23 12:00:28,/FOG/CHINBOSS.FOG,6ab9fed9d9582a142c9b164a12680985,1999-12-23 12:00:00,,Syphon Filter 2 (USA) (Disc 2) (Beta).bin
Syphon Filter 2 ,2000-02-16 13:43:04,/SCUS_944.92,4c9772b0350b096de8a7d61555a75af4,2000-02-16 13:46:34,/FOG/MOVIE2.FOG,693916045fbfb120a43a0aa6d1c575ed,,,Syphon Filter 2 (USA) (Disc 2).bin
Syphon Filter 3: Sentencia Final ,2001-10-04 11:00:16,/SCED_037.80,cc8e68993f178878fd84432ce9506b58,2001-10-04 11:00:30,/FOG/JUNGLE2.FOG,c5f05bf6946094ef9fd258ea01202e7b,2001-10-24 12:00:00,,Syphon Filter 3 - Sentencia Final (Spain) (Demo).bin
Syphon Filter 3: Sentencia Final ,2001-10-25 12:19:54,/SCES_037.01,387d2d0c34b636c0874ba348357470e8,2001-10-25 12:48:32,/FOG2/ARENA14.FOG,969e4de5b71ce5c85783b03b0ba98540,2001-11-01 12:00:00,,Syphon Filter 3 - Sentencia Final (Spain).bin
Syphon Filter 3 ,2001-08-22 17:09:46,/SCES_036.97,bd6220e7a38cc4495e401a79f8f194b3,2001-08-22 17:37:28,/SYSTEM.CNF,394ffe5ecf88df6ae934c05818f9e94d,2001-04-11 14:00:00,,Syphon Filter 3 (Europe) (Beta).bin
Syphon Filter 3 ,2001-09-27 16:47:18,/SCES_036.97,8ca2de41beeb29cc5129860c2009029c,2001-09-27 16:48:16,/FOG2/ARENA20.FOG,917826468abf053d20f444707d42467d,2001-09-27 14:00:00,,Syphon Filter 3 (Europe).bin
Syphon Filter 3 ,2001-10-24 12:42:22,/SCES_036.98,85dc9000b969a5c78bfa28c91516bf1d,2001-10-24 15:28:12,/MPTITLE2.HOG,8246519cd884f84051fa4f45fa6cd847,2001-08-28 15:00:00,,Syphon Filter 3 (France).bin
Syphon Filter 3 ,2001-10-17 11:51:14,/SCES_036.99,d66a4ebaeb3662f47b79094b12710534,2001-10-17 11:52:16,/FOG2/ARENA20.FOG,78c473bbce969d2ac4039751ffc30ac2,2001-10-12 15:00:00,,Syphon Filter 3 (Germany).bin
Syphon Filter 3 ,2001-10-23 14:06:36,/SCES_037.00,9479566934130d74ad328f795c44e12b,2001-10-23 14:42:56,/FOG2/ARENA13.FOG,d151e827da4ca6403775778db7218f3c,2001-10-05 15:00:00,,Syphon Filter 3 (Italy).bin
Syphon Filter 3 ,2001-09-26 12:40:20,/SCUS_946.61,4a107a819770abe8d64f3fe3e06fe2b6,2001-09-26 12:40:28,/FOG/JUNGLE2.FOG,a31c7c4f4c9353f66221a87c8228f39d,2001-09-26 12:00:00,,Syphon Filter 3 (USA) (Demo).bin
Syphon Filter 3 ,2001-08-25 15:34:32,/SCUS_946.40,c1673cad22b2e9c2cb13763f9582545e,2001-08-27 11:36:56,/MOVIE1.HOG,bf76fb7576150fa4029644c37420b319,2001-08-27 12:00:00,,Syphon Filter 3 (USA).bin
T kara Hajimaru Monogatari ,1998-04-22 02:55:46,/SLPS_013.50,587d3e79daa1aa08c31df2b8088d8441,1998-04-22 03:38:00,/FILE.TBL,484e2abcc83176bb3281a1fce05c4434,1998-04-22 03:30:00,,T kara Hajimaru Monogatari (Japan) (Track 1).bin
T.R.A.G.: Mission of Mercy ,1999-02-19 19:23:40,/SLUS_008.13,e8eafdd4518c7a25cc8ec62baa28fcc9,,,,1999-02-19 20:17:39,,T.R.A.G. - Mission of Mercy (USA).bin
T'ai Fu: Die Rache des Tigers ,1999-03-16 12:56:56,/SLES_014.73,1e7935196b66e8ca3a39150f7aefef65,,,,1999-03-16 12:00:00,,T'ai Fu - Die Rache des Tigers (Germany) (Track 01).bin
T'ai Fu: Wrath of the Tiger ,1999-01-21 11:47:12,/SLED_016.09,c960f95ba7472b80856072304fb3579c,1999-01-26 11:13:04,/SYSTEM.CNF,b4ae019d851b478b514fcf7efed5bd04,1999-01-26 11:20:00,,T'ai Fu - Wrath of the Tiger (Europe) (Demo) (Track 1).bin
T'ai Fu: Wrath of the Tiger ,1999-03-16 11:16:28,/SLES_014.60,20cf9ec61c39a4ea9416dbe89fefbd30,,,,1999-03-16 12:00:00,,T'ai Fu - Wrath of the Tiger (Europe) (Track 01).bin
T'ai Fu: Wrath of the Tiger ,1999-03-16 14:15:54,/SLES_014.72,955c0eb6e7e2d3a6b0d02bc4b0bd97f3,,,,1999-03-15 12:00:00,,T'ai Fu - Wrath of the Tiger (France) (Track 01).bin
T'ai Fu: Wrath of the Tiger ,1999-03-16 17:48:58,/SLES_014.74,1650859c2f2e81da2d0ba19824f0b97c,,,,1999-03-20 18:15:57,,T'ai Fu - Wrath of the Tiger (Italy) (Track 01).bin
T'ai Fu: Wrath of the Tiger ,1999-03-06 17:29:02,/SLUS_007.87,de327cfa5864e14c535aed0633e4ce14,1999-03-07 17:52:12,/DATA/BSD/ACT_4/4_20.QTR,ce21e7d889e451bdcc25331f53ce2030,1999-03-07 12:00:00,,T'ai Fu - Wrath of the Tiger (USA) (Track 01).bin
